,year,station_id,stationname,num_lines,line,Latitude,Longitude,rides,prior_rides,ride_dif,rltv_ride_dif
2226,2016,41080,47th-South Elevated,1.0,GREEN,41.809209,-87.618826,400196.571429,442804.0,-42607.42857142858,-0.0962218692049
243,2002,41090,Monroe/State,1.0,RED,41.880745,-87.627696,2057701.0,2180763.0,-123062.0,-0.0564307079678
384,2003,41090,Monroe/State,1.0,RED,41.880745,-87.627696,2021344.0,2057701.0,-36357.0,-0.0176687477918
525,2004,41090,Monroe/State,1.0,RED,41.880745,-87.627696,1868339.0,2021344.0,-153005.0,-0.0756946863077
666,2005,41090,Monroe/State,1.0,RED,41.880745,-87.627696,1857367.0,1868339.0,-10972.0,-0.00587259592611
807,2006,41090,Monroe/State,1.0,RED,41.880745,-87.627696,2124596.0,1857367.0,267229.0,0.143875173835
948,2007,41090,Monroe/State,1.0,RED,41.880745,-87.627696,2635704.0,2124596.0,511108.0,0.240567147825
1089,2008,41090,Monroe/State,1.0,RED,41.880745,-87.627696,2729519.0,2635704.0,93815.0,0.0355939058407
1230,2009,41090,Monroe/State,1.0,RED,41.880745,-87.627696,2860829.0,2729519.0,131310.0,0.0481073771606
1371,2010,41090,Monroe/State,1.0,RED,41.880745,-87.627696,2823518.0,2860829.0,-37311.0,-0.013042023833
1512,2011,41090,Monroe/State,1.0,RED,41.880745,-87.627696,2851237.0,2823518.0,27719.0,0.00981718551112
1654,2012,41090,Monroe/State,1.0,RED,41.880745,-87.627696,2948366.0,2851237.0,97129.0,0.0340655652266
1797,2013,41090,Monroe/State,1.0,RED,41.880745,-87.627696,3046598.0,2948366.0,98232.0,0.033317437523
1940,2014,41090,Monroe/State,1.0,RED,41.880745,-87.627696,3218135.0,3046598.0,171537.0,0.0563044418725
2083,2015,41090,Monroe/State,1.0,RED,41.880745,-87.627696,3487284.0,3218135.0,269149.0,0.0836350867816
2227,2016,41090,Monroe/State,1.0,RED,41.880745,-87.627696,3452718.85714,3487284.0,-34565.14285714319,-0.00991176596375
244,2002,41120,35-Bronzeville-IIT,1.0,GREEN,41.831677,-87.625826,591746.0,567806.0,23940.0,0.0421622878237
